EntrezGeneID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
100043885	1178	0	0	0	0	0	0	0	0	0	0	0	0
50766	5995	3595	4314	4566	4584	4722	4065	1522	1411	236	321	190	180
225020	1911	345	334	493	546	647	561	206	238	150	139	91	82
100502824	156	1	1	2	0	0	1	0	1	1	1	0	1
74199	2720	12	12	16	24	23	32	3	5	2	0	1	2
268980	3942	559	457	550	506	500	452	784	794	771	844	337	316
320473	6437	785	666	755	777	993	902	488	529	321	365	411	465
53951	4207	218	208	269	291	387	405	277	262	191	165	218	273
625054	2041	5771	5992	5705	5112	3982	3512	7914	8461	6830	6124	2499	2418
19106	4326	728	645	931	801	1136	816	729	844	874	803	693	721
73671	2060	6	6	4	6	2	6	2	4	10	4	1	4
68554	1513	23	17	32	25	11	20	118	135	128	108	72	80
12607	4077	1807	1739	1646	1318	879	774	1290	1160	857	688	386	379
73694	2303	230	138	255	234	265	280	306	273	269	222	161	137
75292	6133	1479	1391	949	997	1089	1191	1433	1498	716	785	276	265
70536	1924	28	23	5	10	17	8	70	83	4	10	14	13
260409	1967	1955	1815	2565	2688	4868	3988	1191	1444	881	836	253	302
100502912	2502	11	9	10	10	12	23	8	6	2	9	0	1
74622	1616	0	0	0	0	0	0	0	0	0	0	0	0
100038718	2582	0	0	0	0	2	0	0	0	0	0	0	0
381110	1802	291	257	193	165	140	101	62	70	42	41	66	54
100502965	1372	8	7	7	6	4	3	2	4	2	1	2	2
13078	5128	4017	3880	4204	3799	1616	1961	464	508	1284	1853	34	61
56298	3616	4319	3629	3395	2696	2740	2292	2377	2416	2425	2218	1095	1045
72692	3116	2475	2284	2088	1692	1385	1355	1753	1805	1341	1270	715	768
319625	2245	61	69	88	78	46	68	274	320	350	335	303	253
225027	2748	8742	6899	4672	3938	3388	4234	5577	4962	1683	1607	850	971
67737	2023	0	0	0	0	0	0	1	0	0	1	0	0
67242	1086	109	116	131	85	66	80	69	76	90	55	92	73
106794	5077	779	686	712	612	744	772	645	809	481	502	310	379
378462	647	54	55	19	27	45	34	93	77	28	34	32	47
381112	3261	1	7	0	0	1	3	3	0	0	0	2	0
791338	1686	0	0	1	1	2	2	2	1	2	0	1	1
20662	8919	1662	1409	1461	1269	1172	1139	1107	1186	1053	970	451	445
381113	2931	3	8	9	3	11	5	6	3	0	2	8	3
225028	4231	2418	2322	3783	4183	4260	3893	1878	1754	1120	1123	563	631
320784	1256	0	0	0	0	0	0	0	0	0	0	0	0
668830	531	35	32	37	33	18	20	35	41	33	20	7	19
68027	1696	4	5	11	7	4	5	0	1	0	0	0	0
72167	1856	56	37	47	35	43	59	77	52	24	36	27	35
20541	18599	908	744	665	919	847	548	3	14	2	7	5	1
625514	288	156	158	187	165	70	68	145	216	158	93	87	84
100503434	1543	2	0	0	1	5	1	0	0	0	0	1	0
106522	2454	229	210	159	117	120	104	83	85	65	35	24	29
78798	5445	1034	899	1068	721	466	438	955	1009	713	539	234	241
20463	1149	1205	1611	1170	1137	1103	1060	1828	1933	1890	1715	573	648
225030	3356	8	4	13	6	4	4	9	5	4	4	1	0
116871	3059	639	551	643	691	758	739	1090	1201	934	1109	768	755
107766	1224	3	4	3	0	2	2	1	0	1	0	0	0
74473	1789	0	0	1	0	0	0	0	2	0	1	0	0
100503447	2172	1	0	0	0	2	0	1	5	1	2	0	0
12193	3537	27867	31785	29859	30338	16722	13884	21299	21569	29408	22940	7135	5905
240174	7896	1112	759	677	537	574	533	1168	926	743	502	308	370
213556	6886	3362	2652	1374	1637	1967	1885	1859	1607	797	1042	144	199
213575	1334	652	585	430	456	459	463	248	259	71	91	32	29
27409	2263	73	82	66	88	8	10	1	1	0	0	0	0
67470	3657	5	4	5	7	0	0	0	0	0	0	0	0
72416	4621	1456	1098	1327	1003	871	716	1391	1461	1457	1125	833	874
68531	1220	26	19	33	14	24	28	17	24	35	27	17	5
19043	5035	1318	1200	1646	1319	1678	1501	852	1086	769	730	499	445
20532	2305	11	21	12	11	22	11	13	15	16	18	1	1
213760	3837	570	575	1084	768	972	836	626	643	371	354	266	245
73582	1439	99	89	89	104	61	72	102	111	87	67	44	28
100043902	7127	0	0	0	0	0	0	0	0	0	0	0	0
20473	3680	0	0	0	0	0	0	1	0	0	0	0	0
20472	2108	9	5	1	3	2	2	5	2	7	2	1	0
78586	3530	500	431	379	351	387	360	670	614	591	446	438	438
18754	6254	415	422	450	412	298	325	341	582	103	102	53	38
72104	657	0	0	0	0	0	0	0	1	0	0	0	0
100038711	2014	12	14	153	105	76	83	0	5	8	5	1	0
13819	5352	12507	10613	15168	15292	23042	20595	1651	1964	2058	1338	1213	1365
78469	752	0	0	1	0	0	0	0	0	0	0	0	0
74915	1005	0	1	0	0	1	2	0	2	0	0	0	0
104215	4122	4497	6050	4122	4276	3905	2765	3740	4488	2610	2809	771	645
100503570	1472	171	120	143	108	79	99	70	65	74	42	30	9
18701	980	199	144	185	133	104	96	181	149	102	83	65	58
56724	1171	490	393	505	543	637	520	643	619	641	566	313	279
56468	4394	2544	2501	1744	1908	1622	1227	1506	2163	540	616	155	156
399626	1396	4	1	2	1	2	0	3	6	0	0	0	0
193813	2275	1827	1842	2568	2174	1243	1040	1863	1959	4292	3698	4066	3947
74597	1530	58	45	87	62	59	48	17	22	20	17	13	12
225049	4615	1150	847	1060	843	822	695	948	1016	1070	881	714	814
75467	847	5	2	11	12	11	4	0	3	0	1	1	2
12314	1216	18348	17078	21003	19223	16233	13468	8352	8472	6597	6103	3283	3247
17075	2061	14705	15755	13464	11531	5630	3983	55615	53202	33960	35551	15388	12553
17685	3056	970	819	736	613	546	522	1060	1062	531	372	197	207
210741	1952	3	1	2	0	1	0	1	0	0	0	0	0
668863	612	0	1	0	0	0	0	0	0	1	0	0	0
17688	4263	1564	1401	1087	891	968	796	606	622	530	276	409	355
225055	4013	4155	4132	4482	4207	3510	3017	1914	2244	2128	2057	485	521
225058	485	1	0	0	0	0	0	1	1	1	1	0	0
14236	5084	992	930	960	608	656	457	1050	1161	1250	1106	368	416
73825	3135	602	532	406	425	524	516	605	528	306	293	153	135
77057	2983	634	538	557	669	1051	1051	412	351	37	59	77	101
100503581	833	3	0	1	3	1	3	0	1	0	0	0	0
71828	1619	2	2	3	3	7	1	0	0	0	0	0	0
16867	2553	2	1	2	1	0	0	0	1	0	0	0	0
14309	2360	0	0	0	0	0	0	0	0	0	0	0	0
71052	978	0	0	0	0	0	0	0	0	0	0	0	0
100043904	801	0	0	0	0	0	0	0	0	0	0	0	0
18189	9040	56	44	73	71	22	18	2	4	0	3	1	1
623954	1928	0	2	1	2	3	3	0	0	0	0	0	0
78800	2199	0	0	0	0	0	0	0	0	0	0	0	0
100503679	487	0	0	0	0	0	0	0	0	0	0	1	0
11516	2094	0	0	1	0	0	0	0	0	0	0	0	0
76781	2150	79	68	71	62	93	92	67	82	61	62	55	42
77022	1275	50	29	48	31	9	12	73	81	66	29	48	52
100038746	1912	63	71	103	111	87	57	55	75	85	96	34	45
100044193	2491	6	11	8	2	2	8	22	27	6	8	23	24
100312476	921	0	0	0	0	0	0	0	0	0	0	0	0
12916	3932	1128	1604	444	443	333	323	1979	2420	1182	1104	1001	846
633947	1700	34	44	47	47	32	20	16	28	8	16	14	16
71745	4158	799	726	817	708	707	662	875	988	720	655	476	528
68010	5040	1619	1505	1493	1496	1018	1333	307	340	222	172	83	97
67328	850	0	0	0	0	0	0	0	0	0	0	0	0
26410	2507	740	652	642	623	629	719	595	588	724	897	544	623
73915	881	19	42	50	56	72	54	29	20	6	10	6	6
67440	2651	496	424	460	405	355	376	725	786	524	450	284	265
240185	6731	736	807	519	569	746	605	551	691	245	298	46	37
100038439	3906	0	0	0	1	0	1	0	1	0	0	0	0
225115	7424	8590	9420	8172	9183	11376	10508	5682	6187	1259	1298	320	367
240186	3209	97	84	48	39	65	99	52	74	28	28	38	24
791318	1509	0	0	0	0	0	0	0	0	0	0	1	0
21417	5806	129	144	58	75	71	61	38	42	16	10	9	3
75415	5034	619	508	338	285	454	565	809	856	572	655	370	340
16573	6030	6152	5443	7028	6522	7605	6159	5416	5597	5523	5044	3981	3744
13831	4190	2255	1970	1339	1168	1191	1215	1953	2138	1065	911	661	612
100316773	83	0	0	0	0	0	0	0	0	0	0	0	0
70901	1480	0	0	0	0	0	0	0	0	0	0	0	0
19330	2257	4536	4758	4752	4639	4799	4015	4327	4972	4287	5024	11777	14606
210719	3201	113	157	423	478	338	362	116	110	29	31	91	129
74934	3477	0	0	1	2	0	1	0	0	0	0	1	0
75739	5315	762	653	766	707	878	826	1238	1274	548	503	579	487
100504244	1157	0	1	1	2	1	2	0	2	0	1	0	0
225131	5441	3279	3120	3193	2605	2040	2009	2913	2842	2495	2352	1394	1286
14370	3346	1100	655	402	342	283	438	163	183	84	79	67	75
225152	2661	0	0	0	0	0	1	1	0	0	1	0	0
67974	4017	1501	1366	1526	1414	1283	1311	1663	1802	1605	1268	968	969
26369	1051	0	0	0	0	0	0	0	0	0	0	0	0
140792	3322	26	41	29	27	34	26	22	30	12	4	12	10
100038541	2745	1	2	3	2	2	1	2	3	0	0	1	1
225160	3855	1035	968	862	735	781	650	1120	975	864	774	315	373
59025	4185	1501	1271	1640	1370	1176	1009	1432	1441	1637	1443	802	842
19877	6187	3268	3536	3654	3330	3686	3132	2248	2441	1854	1611	838	800
100504736	536	4	1	7	5	2	0	1	1	2	3	0	1
381157	8421	53	39	73	68	63	49	103	130	81	56	19	15
621832	463	320	271	353	301	176	149	356	386	338	219	170	184
77805	4540	685	653	561	519	558	561	808	856	798	776	376	419
20641	837	728	682	703	624	327	293	971	900	584	394	216	213
106861	1887	204	239	199	161	162	187	82	90	49	34	37	32
75370	1553	0	0	1	0	0	0	0	0	0	1	0	0
225164	3793	1438	1456	1602	1336	1095	1020	985	1083	1140	1026	866	816
387151	68	1	1	0	0	0	0	0	1	0	0	1	0
100316783	122	0	1	0	0	0	0	1	0	0	0	0	0
723959	72	0	0	0	0	0	0	0	0	0	0	0	0
14465	3194	24	55	5	7	2	3	10	12	0	2	0	1
225182	3902	2458	1942	2659	2646	2154	2630	744	799	701	593	291	262
621998	1422	15	11	7	8	8	5	0	6	5	1	3	2
63955	3343	673	558	255	269	430	416	167	168	247	259	136	74
100316686	78	0	0	0	0	0	0	0	0	0	0	0	0
338363	2536	50	56	30	19	19	30	100	89	74	78	41	52
66878	3661	2382	2276	2783	2486	2110	1916	3546	3918	5165	4760	2677	2616
76482	2134	595	596	682	583	602	553	595	677	847	849	266	275
18145	5209	1612	1506	2093	2209	2688	2850	1062	1184	932	1025	305	362
225187	3256	308	224	415	389	529	440	29	46	1	5	0	1
16774	10343	19177	20178	19736	26306	31029	29543	1617	1093	129	231	56	49
72747	2385	593	536	1024	996	926	826	118	114	65	53	18	7
100316699	85	0	0	0	0	0	2	0	0	0	0	0	0
71132	2125	74	59	113	93	96	107	22	23	14	20	21	23
64291	5306	613	761	1005	841	897	832	744	830	951	838	3167	3275
16210	3432	508	464	446	405	471	481	414	433	416	434	168	224
225192	1537	0	0	0	0	0	0	0	0	0	0	0	0
225207	6152	535	584	452	556	1059	1156	303	392	83	68	25	29
74529	1274	0	0	0	0	0	0	0	0	0	0	0	0
268996	3092	2671	2841	3334	2915	2905	2753	1786	1975	1827	1481	910	889
73677	1693	3	0	0	0	1	0	0	0	0	0	0	1
72504	5149	7250	8575	9920	7704	8877	6881	2905	3151	2952	2836	1683	1118
106931	3587	2176	2503	3173	3607	4227	3834	998	1202	601	801	287	268
74456	1745	24	14	23	28	27	41	4	9	10	6	8	11
319440	1776	0	1	0	0	0	0	0	0	0	0	0	0
11829	5082	5	6	4	7	3	9	2	1	0	0	0	0
71367	1369	64	98	17	16	39	46	46	33	1	7	0	0
100861622	612	0	0	0	0	0	0	0	0	0	0	0	0
12558	4646	291	341	740	705	1207	1218	28	27	51	22	6	11
328906	2977	1	0	0	1	0	2	0	0	1	0	0	0
664619	1000	6	3	2	7	2	4	3	4	3	3	0	4
75162	862	0	0	0	0	0	0	0	0	0	0	0	0
13507	5305	289	302	290	275	152	171	3	1	2	1	1	1
13506	4416	468	525	216	162	80	80	733	945	267	247	46	55
13505	3775	14	17	3	7	1	0	0	0	0	0	0	0
211924	2980	2	0	0	0	0	0	4	4	1	0	0	0
13510	5627	1	1	0	0	0	0	0	0	0	2	0	0
225256	3404	0	0	0	0	0	0	0	0	0	0	0	0
16769	3478	0	0	0	0	0	1	0	0	0	0	0	0
13512	4108	32	54	4	6	13	9	6	2	1	1	0	0
13511	5729	2905	2566	2198	2030	3508	3361	5406	5713	4099	3424	1307	1344
22139	1221	0	0	0	2	1	0	0	1	1	0	0	0
56386	5808	954	918	971	708	720	871	119	128	145	102	19	18
75964	5482	1294	1076	1184	1126	1524	1538	1608	1717	2060	1884	1155	1199
67664	1334	176	229	98	118	43	41	795	782	685	527	567	501
56515	3110	703	763	716	565	277	329	1147	1082	1194	866	335	316
17288	2286	0	0	0	0	0	0	0	1	0	0	1	0
381126	4783	192	145	159	122	114	105	262	288	396	352	203	214
225266	4018	1	0	0	0	0	0	0	0	0	0	1	0
70950	3335	0	0	0	0	0	0	0	0	0	0	0	0
211961	11697	289	317	124	117	144	158	3	3	2	1	0	1
319211	5417	6	4	1	0	3	2	0	0	0	0	0	0
100502811	357	0	0	0	1	0	0	0	0	0	0	0	0
13527	6588	307	398	1329	1592	2776	2196	162	159	8	15	6	10
100502834	856	1	1	2	0	2	0	5	8	0	0	2	1
212307	4333	1189	1078	1159	1152	1321	1278	939	753	350	452	521	451
69256	5487	539	549	526	456	531	468	759	710	495	451	350	403
328918	1911	49	50	35	36	45	49	40	40	28	25	22	17
22694	3033	244	208	111	87	150	140	486	521	286	183	155	181
59057	3128	1360	1128	1056	887	858	890	1420	1373	994	791	440	367
225280	2360	256	232	214	206	199	220	541	685	543	506	391	322
14423	4062	1830	1407	1735	1473	1196	1171	2154	2236	2896	2712	3199	3473
387182	61	0	0	0	0	0	0	0	0	0	0	0	0
68046	1032	78	82	44	50	37	45	122	133	119	72	66	95
225283	4297	287	230	270	241	255	199	227	240	208	206	179	228
106957	3882	2293	2209	1967	1584	1465	1182	1015	1011	1000	946	1779	1626
58523	2789	1227	977	1058	909	863	936	1199	1255	810	606	514	538
68591	2884	121	171	174	159	178	166	224	253	359	363	306	320
225288	5409	6947	7211	7939	9584	11280	11338	524	353	367	310	111	123
66648	6807	448	344	620	659	733	641	103	107	150	119	90	74
225289	5351	465	405	510	492	422	490	306	317	237	165	83	80
108013	5546	104	107	139	97	61	80	459	292	55	49	82	103
100041241	2167	0	0	0	0	2	0	0	0	0	0	0	0
320624	2663	0	0	2	3	0	1	0	0	0	0	0	0
78058	2140	0	0	0	0	0	0	0	0	0	0	0	0
78199	581	0	0	0	0	0	0	0	0	0	0	0	0
225326	3102	432	248	227	229	244	373	426	403	332	292	237	165
19762	1802	0	0	0	0	0	0	0	0	0	0	0	0
20983	3901	0	0	0	0	0	0	0	0	0	0	0	0
100861703	596	0	0	0	0	0	0	0	0	0	0	0	0
67453	4371	451	435	482	490	492	496	656	725	596	518	476	498
269003	4015	1691	1518	1647	1262	1158	1184	865	956	1019	903	491	424
225339	5353	2496	2365	2525	2027	2074	2210	2420	2693	3169	3034	1222	1157
69241	1015	852	733	647	499	368	336	692	707	516	352	189	162
74320	8062	1844	1698	1796	1575	1266	1289	1628	1675	1380	1302	542	525
67158	2810	141	128	145	141	103	99	106	151	98	88	51	32
225341	1688	196	170	178	438	649	637	17	20	4	5	5	5
574402	5193	2	1	2	3	1	3	0	0	0	0	0	0
17922	6591	4	5	4	9	14	10	2	0	0	0	0	0
73473	9623	1470	1376	1199	1115	1050	997	1309	1365	1152	1062	512	460
19123	1710	3	2	0	1	1	0	111	181	3	5	24	22
26405	10791	3433	4424	4196	4091	3085	2282	3665	3421	2234	2193	564	502
13872	2673	685	544	526	550	508	540	692	751	697	733	359	401
100502989	601	2	0	1	0	0	2	1	0	4	1	2	0
402767	1130	0	0	0	2	1	2	2	4	0	1	0	0
30948	2455	772	733	686	553	487	461	900	1003	1385	1220	942	1091
71683	2182	106	116	143	127	113	148	1	3	2	1	6	2
75795	1616	1	0	0	0	0	0	0	0	0	0	0	1
53603	1333	29	29	5	7	9	5	19	13	2	7	1	0
225348	3551	842	856	786	664	441	433	1292	1160	1035	834	488	532
69593	1659	1	1	0	1	0	0	0	0	0	0	0	0
12326	12331	1102	1383	1073	1008	788	643	6	7	26	13	5	6
170459	2985	227	176	289	262	735	695	173	170	223	127	574	516
27528	2513	1666	2043	5185	3463	4321	3865	930	881	3072	3643	1164	1165
433171	2712	4	0	8	5	5	3	1	0	1	0	2	0
69749	433	196	286	338	292	144	132	573	654	516	429	137	130
13824	3853	1058	903	330	326	642	557	1270	1376	923	964	190	197
633395	2629	5	12	3	2	5	3	8	15	4	8	10	6
11789	12449	2486	2282	2100	2013	2401	2157	3388	4891	2939	2739	1768	1745
66384	876	431	439	462	422	346	326	512	527	749	655	527	560
13476	2898	3363	3058	5026	4913	4782	4255	2351	2417	4084	3788	2935	2743
53871	2666	364	312	448	442	599	529	315	316	235	173	25	23
225358	3344	2860	2612	3829	3508	5068	4405	3116	2618	2837	2217	408	400
20890	1519	6	5	0	5	7	7	4	3	2	1	0	0
75533	829	205	101	74	79	128	136	78	73	52	31	13	8
271508	2362	13	6	5	6	8	3	10	15	9	6	2	3
78656	4677	1134	865	774	642	622	702	1791	1882	1006	942	832	733
19348	3905	241	245	231	184	65	62	259	306	188	81	196	139
52563	4134	888	732	995	914	944	973	614	577	425	319	306	308
14587	1992	17	16	7	7	3	2	67	68	3	5	1	0
12532	1941	66	63	63	47	12	15	67	100	84	32	164	107
100503082	678	6	1	0	2	1	1	1	1	3	1	11	6
66306	4475	2115	1695	1137	909	1311	1278	1138	1330	812	575	340	327
100861742	992	0	0	0	0	0	0	1	0	0	0	0	0
277250	7112	2174	1749	1675	1528	2034	1986	1780	1830	1424	1518	730	768
225362	1926	140	116	62	81	57	54	9	40	9	15	3	3
13653	3072	130465	73726	45544	39632	68080	132815	36645	38105	11395	14719	15846	27121
225363	3705	11267	12337	13814	12015	8817	7233	9809	10000	9510	8592	3680	3343
15526	3043	9529	8377	10469	7698	4858	3910	10526	10755	12653	9791	7020	7266
12385	3676	13488	14959	16174	15605	13174	11409	8211	9746	8213	7745	1861	1854
107065	5673	123	203	116	67	106	98	20	34	24	26	99	122
100861752	646	3	3	3	2	1	0	2	2	1	2	0	0
81500	1699	433	392	428	408	334	324	979	929	1043	1035	988	1037
100503380	1151	326	231	356	274	134	114	231	249	198	181	37	52
100316700	70	5	4	9	8	4	7	2	2	4	0	3	0
436583	198	6	3	5	5	1	2	2	2	2	1	0	0
17184	4472	6796	6238	7160	5963	4770	4418	5008	4906	3850	3285	1448	1495
67869	1424	3402	3469	3798	3772	3688	3491	2799	3070	2202	2027	971	825
20522	3009	21	14	21	23	14	19	55	66	31	18	8	5
69816	906	0	0	2	3	1	1	2	0	2	0	0	1
381148	4846	51	36	21	36	44	45	224	173	38	28	20	15
71242	969	69	70	97	90	48	45	109	99	44	40	20	12
76594	5169	426	388	521	559	741	644	291	302	161	141	119	76
68545	1111	377	389	1175	1407	1463	1231	610	469	824	695	37	29
73449	2504	3	3	1	5	2	2	31	11	5	6	10	12
72512	2302	1466	1560	1502	1683	1587	1413	1267	1263	775	770	1134	1072
56550	2483	780	698	701	663	489	550	586	631	428	379	199	198
100861776	1014	0	0	0	0	1	0	0	0	0	1	1	0
67393	2272	902	698	466	457	413	487	692	733	117	133	67	63
74002	4605	719	706	2922	2484	1751	2156	6	7	11	3	1	1
100042150	2839	415	355	1294	1186	1345	1747	1	5	6	6	4	2
74966	669	0	0	1	1	1	0	0	0	0	0	0	0
19290	1602	468	356	409	356	309	318	332	378	212	183	86	110
109169	4539	248	183	152	120	217	184	192	176	51	64	73	65
66060	595	84	56	38	31	8	9	789	943	245	275	146	146
67199	1077	435	430	409	328	281	264	968	1056	900	988	544	498
15200	2375	6817	7791	3180	2863	692	675	6416	7340	6020	8807	1554	1014
240215	2945	1	2	3	0	1	0	1	2	0	0	0	0
108857	8231	3022	2635	2783	2402	2106	2063	3396	3718	2926	2514	1506	1617
108112	1151	200	180	151	149	149	120	268	266	255	212	102	111
24068	1087	824	675	606	482	457	488	958	1004	880	986	1111	1240
225372	2062	1077	826	785	607	650	711	771	733	620	649	975	935
67843	2843	1097	992	967	773	637	651	1340	1489	1415	1064	1521	1566
240216	2016	4	3	2	2	3	2	42	49	14	9	1	2
12475	1497	634	952	754	690	212	180	12370	11455	9531	11881	8257	7446
71983	1815	118	72	72	75	140	174	261	213	67	70	41	38
17991	529	824	805	1155	1066	897	799	1237	1407	1390	1349	1130	1133
24010	1996	1963	1762	1805	1532	1607	1490	1690	1989	1779	1680	938	1030
67936	1498	502	410	403	310	231	224	607	686	618	625	259	258
213236	1469	42	51	28	26	29	34	35	50	36	29	9	7
15115	1989	1453	1341	1455	1259	872	883	1778	1781	1751	1423	1036	1085
70791	3064	537	399	418	348	386	438	589	628	473	456	265	338
66492	2257	992	779	825	804	742	789	1250	1332	945	896	551	459
378472	345	2	1	1	2	2	1	3	4	0	3	1	1
116731	5248	1	0	0	0	0	0	0	1	1	0	0	0
353234	5365	2	0	0	0	1	0	0	5	2	1	1	1
192163	5230	0	1	1	1	0	0	3	2	0	1	1	1
12936	5322	0	0	0	0	0	0	0	0	0	0	0	0
100384868	2410	0	0	0	0	0	0	0	0	0	0	0	0
12941	5206	10	2	0	3	2	0	1	1	2	0	1	1
12937	5242	1	0	0	0	0	0	0	1	0	1	1	0
12939	5215	2	0	0	1	0	0	2	1	0	0	0	0
353235	5242	6	1	1	1	1	4	20	21	1	3	1	2
192161	5341	6	5	0	0	0	5	6	3	1	0	1	2
12943	5242	4	2	1	2	3	3	22	11	4	2	2	3
12942	5254	2	0	0	0	1	1	4	3	0	0	0	0
192164	5254	8	0	0	7	7	3	14	16	1	0	0	1
353236	5296	0	0	0	0	0	0	3	14	1	0	0	0
353237	5422	10	11	36	19	8	11	300	431	0	0	0	0
100038509	2238	0	2	2	3	1	1	1	1	0	0	0	0
93872	2457	0	0	0	0	0	0	12	3	0	0	0	0
93873	2775	44	20	26	23	31	36	4	4	5	0	1	3
93874	3787	181	119	100	141	179	219	21	24	19	23	7	7
93875	3719	40	39	50	47	50	48	31	16	22	21	6	13
93876	3533	78	84	97	87	85	87	14	30	34	52	13	22
93877	2319	84	65	97	133	113	123	4	5	8	6	0	4
93878	3506	245	236	290	264	294	286	38	50	59	70	24	41
93879	2340	63	80	103	102	96	167	9	5	4	4	1	8
93880	3055	98	76	74	62	56	70	25	15	17	12	4	4
93881	2841	73	71	85	85	95	58	4	7	2	7	2	4
93882	3615	146	164	187	191	134	232	18	39	22	30	6	16
93883	3034	34	51	27	34	27	45	11	7	13	12	7	6
93884	3693	68	65	118	81	187	123	9	8	3	6	4	1
93885	3438	76	76	80	91	70	77	43	54	34	29	29	25
93886	2795	9	11	15	12	21	9	7	3	6	2	2	2
93887	5271	88	53	69	77	62	68	36	25	9	18	8	2
93888	3270	128	117	97	125	204	123	107	87	24	67	38	32
93889	5039	34	21	25	19	26	26	39	30	6	11	8	5
93890	4714	53	49	38	33	47	55	23	23	16	21	6	9
93891	3397	75	90	65	80	144	86	28	31	16	16	11	12
93892	2712	20	29	9	12	9	19	13	15	1	1	2	1
93893	3067	35	42	24	21	44	26	59	37	15	10	14	8
83885	1346	1	2	4	5	1	1	2	2	3	4	1	4
24074	3302	812	654	961	779	772	717	975	980	1290	1191	382	419
666693	1784	156	159	146	135	144	98	257	206	191	203	169	187
320513	2991	3	1	3	2	7	4	14	4	2	2	1	1
93709	4537	71	71	45	40	52	47	24	36	2	4	3	2
93710	4537	18	14	17	15	10	8	16	9	2	10	2	0
93711	4692	10	24	29	20	15	16	7	29	4	14	0	2
93699	4498	116	127	124	154	98	125	31	32	8	5	3	8
93712	4534	41	27	26	17	20	29	17	20	4	5	1	4
93700	4629	36	54	54	50	65	40	20	29	6	5	2	7
93713	4540	61	55	52	66	95	77	42	40	13	12	8	2
93714	4540	54	62	69	99	84	109	34	30	6	11	6	4
93715	4660	54	56	57	47	57	53	42	39	10	16	2	5
93701	4480	53	52	57	59	55	73	32	30	14	8	6	4
93716	4730	17	19	13	18	17	16	3	12	0	2	0	1
93702	4522	77	93	118	130	137	117	22	38	6	12	6	6
93717	4717	34	31	38	30	30	32	22	17	0	4	1	5
93703	4684	115	131	128	138	135	146	83	62	14	17	12	13
93722	4534	61	42	77	65	60	68	21	22	2	5	3	1
93704	4531	41	47	64	59	52	56	18	20	6	4	4	3
93723	4714	83	79	71	88	95	106	24	25	1	2	3	0
93705	4618	51	79	64	62	67	91	14	12	5	2	0	1
93724	5080	9	13	2	11	5	12	7	3	1	0	1	0
93706	4687	2799	2599	3418	2856	2475	2385	309	361	46	29	28	33
93707	5024	44	32	53	51	52	44	19	18	4	2	5	3
93708	4708	24	17	9	9	12	14	7	7	7	4	0	0
13367	4378	2069	1989	2184	1804	1856	1441	3253	3837	2984	3136	879	811
15183	2005	1631	1616	1726	1616	1492	1574	2020	2396	2798	2512	1555	1669
225392	1767	12	6	15	9	7	9	3	3	6	5	9	6
319262	4227	343	274	186	202	257	274	218	246	119	198	43	45
106952	5499	162	247	113	107	112	154	28	82	13	15	9	16
75599	3902	630	585	604	736	710	740	1279	1601	756	839	420	446
73516	1931	41	37	49	52	58	41	75	81	68	81	74	118
66839	2404	859	723	750	739	796	890	826	812	691	557	517	523
53601	5587	73	95	79	67	72	94	42	44	22	39	11	29
56736	3517	883	743	1315	1332	1555	1375	1087	1241	1081	1253	985	1054
26384	2300	86	98	132	122	124	142	141	150	112	86	68	61
65113	937	1864	1939	1912	1760	1670	1554	2556	2470	2843	2549	1757	1515
24066	4590	1370	1026	1267	971	909	1036	383	355	84	43	115	121
381155	3867	4	1	12	11	3	3	7	7	1	1	0	7
100503571	114	203	178	202	196	176	135	283	285	221	180	138	168
14164	3909	804	692	953	1056	1421	1284	349	273	27	18	30	23
545253	2187	1	0	2	2	3	1	2	1	0	0	1	0
71302	7899	344	280	146	120	93	107	732	634	1262	915	352	285
100503620	3888	3	9	9	6	2	3	8	7	40	27	6	8
14815	6329	2113	2246	3259	2578	1914	2036	1405	1651	2611	2483	3200	3850
18459	2586	0	0	0	0	1	0	1	0	0	0	0	0
67180	2329	775	788	791	700	829	719	843	806	1162	969	1476	1482
73001	742	0	0	0	0	0	0	1	0	0	0	0	0
383348	1365	0	0	0	0	0	0	5	2	0	0	0	0
100628617	83	0	0	0	0	0	0	0	0	0	0	0	0
77619	724	15	14	17	19	28	17	38	36	53	30	14	19
332309	1120	0	0	0	0	0	0	0	0	0	0	0	0
269016	4784	38	37	32	80	319	331	133	125	5	26	4	9
69401	763	1	0	2	0	0	0	1	2	0	0	0	0
107045	3806	1963	1489	1985	1612	1583	1491	1687	1703	2436	2074	1720	1660
100042757	416	8	16	15	28	18	9	21	21	25	23	5	9
